review,date
fiyatperformans olarak fena durmuyor zaten artık troc orta paketin bile liste fiyatı var tabii araçlara tercih noktasında farklı açıdan bakmak lazım kesinlikle uzun yol aracı yada ailenin tek aracı olmaktan uzaklar ancak ağırlıklı şehir içi kullanım yapacaklar yada hanıma kullanmalık evin arabası olarak bakanlar uygun şartları olanlar mantıklı olabilir şimdi hanıma işe gidipgelmelik çocukları okula bırakmalık yada şehiriçinde sağasola gitmelik işler hala şehiriçi yoğun trafikte deli civarı yakan benzinli araçlar bakanlar var kmde lira gidiyor ilk alım fiyatıda birbirine yakın olsun diyelim misal mokkae vs troc olsun şimdi elektrikli aracı evden şarj ederek kullansan son bildiğim mesken tipi olması lazım batarya liraya fulllenir hadi menzil değilde olsun kuruş km maliyeti çıkıyor şehiriçi yoğun trafikli senaryoda benzer güçte benzinli araca göre kat yakıt maliyeti var hatta menzil şehiriçinde avantajlıdır elektrikli tarafta rejenerasyon fren falan filan derken hadi onuda hesaba katmayalım ancak tabii elektirikli araca uygun şartları sağlamak zorunlu bi kere kapalı site otoparkı yada müstakil bahçeli ev olayı şart ben dışarda deli yagmurkar yağarken gece şarja takıp bırakamam aracı kadar yalıtım var izolasyonu sağlam vs densede şarj esnasında kötü hava şartlarında kapalı alanda durması bence önemli psa grubunun bildiğim kadarıyla ev tipi wallbox senelik eşarj hediyesi var wallbox ac veriyor ev tipi şebekede gece şarja bıraksanız saatte sabaha full dolar hadi günde fazla fazla şehiriçi gezseniz günde bir gecelik tam şarj bile yeterli olur,29.07.2023
,29.07.2023
elektrikli araçlar bir tık kumar araç alındıktan yıl sonra çöp oluyori̇lerde batarya teknolojisi ilerler tüketicilerin kaygıları giderilirse tercih edilebilir düşünüyorumöte yandan fosil yakıtlar gün geçtikçe azalıyor bakalım olucak,29.07.2023
fabrika verisi gerçekte onun menzil anca youtubeta elektrikli vw güney almanyadan i̇stanbula gidece adam max bataryalı model menzil var diyor yol boyunca ortalama bir şarj istasyonuna uğruyor seve seve,29.07.2023
yıla iyi ce ucuzlar bataryalarelektrikli otomobil alırken içinde hangi marka model batarya kullanılmış araştırmak lazım benceakaryakıtlı araçlarında performansı düşüyor eskidikçe ağır bakım gerektiriyor kullandıkça opelin modeli biraz pahalı bence bataryas,29.07.2023
okadar kötümser olmayın dj batarya yüksek batarya takılır bunlara yıl sonra,29.07.2023
bende ay önce ailenin tek aracı golften style orta paket troc a geçtim acc front asist proaktif yolcu koruma paketli zaman opsiyonlarla listesi son zamdan sonra oldu hala araçta kadar eksik var mokkanın donanımlarına hayret ediyorum yok yok araçta standart sunulan opsiyonlar trocta olsa full paket rline trocta bile özelliklerin hiçbirisi yok trocın fiyatı heralde olurdu,29.07.2023
maalesef öyle hocam benim bildiğim vw grubunda golf troc vs üst paket alsanız bile sürüş destek paketi sadece opsiyon alınabiliyor üst pakette bile standart olarak gelmemesi enteresan bir durum,29.07.2023
eyvallah rağmen böyleyse sıkıntı büyük,29.07.2023
troc ta bırakın full pakette acc yi normal hız sabitleme olmazsa bi hız sınırlayıcı olmaz yok full tiguanda bile normal cruise control var diğer sürüş asistanlarının opsiyon,29.07.2023
güzel tasarım trde milyon tl falan olur herhalde,29.07.2023
muhtemelen liste fiyatı olduğu benzinlisinin dolusu dan biraz ucuz olacaktır ancak bulunurluk konusu bilinmez tabiki,29.07.2023
bandında olur düşünüyorum,29.07.2023
ön aksda elektrik motoru bulunması önden çarpışma esnasında yaşam kafesinin korunabilmesi aynı kaput uzunluğu oluyor sayede içten yanmalı modelle aynı kaputa iskelete sahip olduğu üretim maliyeti düşüyor elektrik motoru yer kapladığı modellerde ön kaputun altında ilave bagaj bulunuyor,29.07.2023
farklı kasa demek yüksek üretim maliyeti demek üretim maliyetini kısmak aynı kasa kullanılıyor gayet normal mantıklı bir durum keşke dediğiniz ev araçların kasa genişliği dış boyutlar aynı olmasına rağmen geniş olsa,29.07.2023
yeni bilgileri severim teşekkürler,29.07.2023
km optimum düşebilir çıkabilirbu menziller oldukça düşüktavana güneş paneli yerleştirilse bir miktar artabilir günümüz koşullarında büyük sıkıntıtürkiye şartlarında araç şarj istasyonlarının kw başına ücretleri aşırı yüksek güçleri düşüki̇stanbulmarmaris yada antalya yolculuğu şarj etmen gerekiyortek şarj gitmediğin sürece maalesef araçlar alınmazşahsi olarak almam,29.07.2023
bir opel sever olarak gelişim gösterememeleri beni üzdü yıl önceki haberde opel menzili garantilemişti an opel mühendislerinin üstüne koymaları gerekiyordu düşünüyorum ampera e astraya kıyasla hacim olarak dar görünüyor genişliklkten faydalanıp astrada minimum görmek isterdim kötü hava koşullarında minimum,29.07.2023
hızı le sınırlandırmışlar güvenlikmiş sebebi yersenn elektrikli araçlar iyi keriz avcısı oldu he,29.07.2023
güzel yürü be elektrikli,29.07.2023
ön ızgarayı kaldıracağınıza oraya bir minyatür bir tane rüzgar gülü koysanız araç giderken şarj etse ayrıca tavana güneş paneli koyulsa tekerlerin dönüşünden elektrik üretilse bilim bataryaların evinimi yıkar zaten fren yapınca geri kazanım yapıyor bunlarıda yapınca faydası olur,29.07.2023
benimde direk aklıma geldi yüksek hızlarda menzil aşırı düşüyor hız sınırlayıcı koymuşlardır sözde fabrika verilerinde şehir içi litre uzun yolda litre yakan benzinli araçlar yapıyorlardı şehir içi litreleri uzun yolda litreleri gören araçlar sattılar aynı şeyleri şimdi yapıyorlar normal kullanımda km e kadar düşecektir menzil hybrid ara formlar önce iyice gelişir batarya sorununu çözersin sonra elektriklilere geçersin,29.07.2023
elektrikli araçlarda ızgara şeklinde kapalı bir panel koyulmasının nedeni sürtünme katsayısını azaltıp menzili arttırmak aksi takdirde rüzgar gülünden elde edeceğin enerjiden fazlasını artan sürtünme katsayısı nedeniyle kaybedersin güneş paneli pahalı modellerde bulunan uygun bir opsiyon olup senede kmden fazla ilave menzil kazandırabiliyor,29.07.2023
opel camaro,29.07.2023
gerek yok fazla hıza günümüzde şanzıman oranlarına sahip içten yanmalı otomobiller hıza ihtiyaç olduğu hıza çıkmıyor şanzıman dediğimiz şeyin yan etkisi bir durum yasal hız limitlerinin üstüne çıkabilen otomobilleri̇çten yanmalı motorun çalışma prensibi gereği verimli olduğu devir aralıkları var devir arası zaten böyle olmasa otomobillerde vites olurdu vites kmhde biter kmhde otoyolda kmh devirde bağıra bağıra giderdi araçlar amaç motoru sürekli doğru devir aralığında tutabilmeye imkan sağlamak olduğu bir dişli uzun bir son oran oluyor böyle olunca gaza oturup beklersen içtebn yanmalı arabalar yüksek hızlara çıkabiliyor firmalar limitör koyuyor bunu engellemek malumunuzelektrikli otomobillerde böyle bir zorunluluk yok şanzıman yok sonuçta hız enerji verimliliğini düşünürsek gayet yeterli performans amaçlı elektrikli otomobiller yine yüksek hız yapabiliyor zaten astra golf günlük araçlarda üstüne gerçekten gerek yokha özgürlüğü kaybediyoruz diyorsanız orası doğru gelecekte değil hız yapabilmek aracı senin kullanmana bile izin vermeyecek otomobiller hatta sen kullansan bile doğrudan araç eminyete bağlı olacak hareketin izleyip uyarı ceza kesecek gerekirse teknolojinin yan etkisi,29.07.2023
ek olarak konvansiyel motorlu olanları estetik göze güzel göründüğü aynı ölçüleri koruyorlar,29.07.2023
güzel kmmenzillisi yeter dan aşağı olmazmalûm ötvmatrah dilimleri,29.07.2023
vectra b di̇reksi̇yon sağ korna düğmesi̇ çalişmiyor aracin hafta sonra vi̇zesi̇ var vi̇zede sikinti olurmu kendi̇m sorunu gi̇derebli̇rmi̇yi̇m,29.07.2023
